BMW;535;must (Black Sapphire);tagavedu;automaat;12/2010;diisel;3.0 (220 kW);260 000 km;17 990 EUR;15 790 EUR;https://www.auto24.ee/used/3037714
BMW;X6;hall met.;nelikvedu;automaat;06/2008;diisel;3.0 (210 kW);294 000 km;;15 790 EUR;https://www.auto24.ee/used/3055470
BMW;320;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat (8 kk);12/2012;diisel;2.0 (135 kW);160 000 km ·;16 990 EUR;15 890 EUR;https://www.auto24.ee/used/3060992
BMW;320;pruun met. (Havana Metallic);tagavedu;automaat (Sport);11/2012;diisel;2.0 Twin Turbo (135 kW);212 000 km ·;19 980 EUR;15 900 EUR;https://www.auto24.ee/used/2266040
BMW;320;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat (8);05/2012;diisel;2.0 d (135 kW);183 000 km ·;16 900 EUR;15 900 EUR;https://www.auto24.ee/used/3025135
BMW;320;hall (Mineral Grey Metallic);tagavedu;automaat (Sport 8-käiguline);11/2012;diisel;2.0 (105 kW);194 000 km;16 800 EUR;15 900 EUR;https://www.auto24.ee/used/3019326
BMW;320;sinine met.;nelikvedu;automaat;05/2013;diisel;2.0 TDI (135 kW);192 000 km ·;16 500 EUR;15 900 EUR;https://www.auto24.ee/used/3040548
BMW;525;hall met.;nelikvedu;automaat;01/2012;diisel;2.0 (160 kW);204 812 km ·;16 500 EUR;15 900 EUR;https://www.auto24.ee/used/3042126
BMW;525;tumesinine met. (IMPERIALBLAU BRILLANTEFFEKT METALLIC);tagavedu;automaat;03/2011;diisel;(150 kW);205 000 km ·;15 900 EUR;;https://www.auto24.ee/used/2910137
BMW;525;must met. (Black Sapphire);tagavedu;automaat;02/2011;diisel;3.0 (150 kW);222 200 km ·;15 900 EUR;;https://www.auto24.ee/used/3000980
BMW;535;must met.;tagavedu;automaat;11/2010;diisel;3.0 (220 kW);190 000 km;15 900 EUR;;https://www.auto24.ee/used/3031173
BMW;550;must met.;nelikvedu;automaat;11/2010;bensiin;4.4 (300 kW);175 579 km ·;15 900 EUR;;https://www.auto24.ee/used/3039284
BMW;X1;must;tagavedu;automaat;09/2012;diisel;2.0 (105 kW);69 500 km ·;20 000 EUR;15 900 EUR;https://www.auto24.ee/used/3013378
BMW;X3;valge;nelikvedu;automaat;06/2013;diisel;3.0 (190 kW);211 000 km;15 900 EUR;;https://www.auto24.ee/used/2977999
BMW;320;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat (S2TBA Sport);12/2014;diisel;2.0 N47T (135 kW);167 000 km ·;16 940 EUR;15 940 EUR;https://www.auto24.ee/used/3055352
BMW;730;must met.;tagavedu;automaat;2009;diisel;3.0 (180 kW);158 760 km ·;17 490 EUR;15 975 EUR;https://www.auto24.ee/used/3038944
BMW;518;tumepruun met. (Jatoba Brown);tagavedu;automaat;02/2014;diisel;2.0 (105 kW);180 850 km ·;16 990 EUR;15 990 EUR;https://www.auto24.ee/used/2986246
BMW;528;tumesinine met.;tagavedu;automaat (8-käiku);08/2011;bensiin;3.0 i (190 kW);201 000 km ·;16 990 EUR;15 990 EUR;https://www.auto24.ee/used/3010470
BMW;320;valge;tagavedu;automaat;2013;diisel;2.0 (135 kW);175 000 km;16 900 EUR;15 999 EUR;https://www.auto24.ee/used/3058183
BMW;320;hall met.;tagavedu;automaat;03/2015;diisel;2.0 (135 kW);210 000 km ·;17 000 EUR;15 999 EUR;https://www.auto24.ee/used/3056558
BMW;530;must met.;tagavedu;automaat;10/2010;diisel;3.0 TD (180 kW);232 500 km ·;17 999 EUR;15 999 EUR;https://www.auto24.ee/used/3031980
BMW;530;hõbedane met.;tagavedu;automaat (Tiptronic);06/2010;diisel;3.0 R6 (180 kW);209 010 km ·;18 000 EUR;16 000 EUR;https://www.auto24.ee/used/3055583
BMW;530;hõbedane met.;tagavedu;automaat;2011;diisel;3.0 (180 kW);207 000 km ·;16 150 EUR;;https://www.auto24.ee/used/3030535
BMW;320;tumesinine met. (IMPERIALBLAU BRILLANTEFFEKT METALLIC);tagavedu;automaat;03/2015;diisel;2.0 TDI (120 kW);193 000 km ·;19 890 EUR;16 191 EUR;https://www.auto24.ee/used/2978819
BMW;320;hall met. (Mineralgrau Metallic);nelikvedu;automaat (8-speed);11/2013;diisel;2.0 (135 kW);165 000 km ·;17 900 EUR;16 200 EUR;https://www.auto24.ee/used/2832500
BMW;530;must met.;tagavedu;automaat (8-G Tiptronic);04/2010;diisel;3.0 TDI (180 kW);170 000 km ·;16 200 EUR;;https://www.auto24.ee/used/3031193
BMW;730;tumehall met. (SOPHISTOGRAU BRILLANTEFFEKT);tagavedu;automaat;06/2009;diisel;3.0 (180 kW);217 600 km ·;16 299 EUR;;https://www.auto24.ee/used/3003512
BMW;318;must;tagavedu;manuaal;06/2015;diisel;2.0 d;65 700 km;16 398 EUR;;https://www.auto24.ee/used/2975888
BMW;216;valge;esivedu;manuaal;03/2015;diisel;1.5 (85 kW);56 637 km ·;17 500 EUR;16 400 EUR;https://www.auto24.ee/used/3058167
BMW;525;must met.;tagavedu;automaat;02/2014;diisel;2.0 (160 kW);189 000 km ·;18 500 EUR;16 400 EUR;https://www.auto24.ee/used/2916021
BMW;525;pruun met.;nelikvedu;automaat;03/2013;diisel;2.0 (160 kW);194 230 km ·;17 000 EUR;16 490 EUR;https://www.auto24.ee/used/3061098
BMW;525;must;nelikvedu;automaat;08/2013;diisel;2.0 (160 kW);179 000 km ·;16 490 EUR;;https://www.auto24.ee/used/2784514
BMW;740;must met.;tagavedu;automaat;10/2009;diisel;3.0 TwinPowerTurbo (225 kW);179 000 km;;16 499 EUR;https://www.auto24.ee/used/3061783
BMW;320;must met.;nelikvedu;automaat;10/2014;diisel;2.0 (135 kW);150 000 km ·;16 500 EUR;;https://www.auto24.ee/used/3005276
BMW;320;hõbedane met.;nelikvedu;automaat;10/2012;bensiin;2.0 (135 kW);108 000 km;18 000 EUR;16 500 EUR;https://www.auto24.ee/used/2939826
BMW;525;must met.;nelikvedu;automaat;12/2013;diisel;2.0 (160 kW);;17 990 EUR;16 500 EUR;https://www.auto24.ee/used/2918913
BMW;525;must;tagavedu;automaat;08/2011;diisel;3.0 (150 kW);240 000 km;18 499 EUR;16 500 EUR;https://www.auto24.ee/used/3051517
BMW;525;tumesinine met. (Carbonschwarz);tagavedu;automaat;06/2011;diisel;3.0 d (150 kW);254 000 km ·;16 500 EUR;;https://www.auto24.ee/used/2877436
BMW;530;tumehall met.;tagavedu;automaat (Sport sport +);04/2010;diisel;3.0 (180 kW);240 300 km ·;17 900 EUR;16 500 EUR;https://www.auto24.ee/used/2989759
BMW;X6;must met.;nelikvedu;automaat;12/2008;diisel;3.0 D (210 kW);236 000 km;16 500 EUR;;https://www.auto24.ee/used/2785384
BMW;320;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat;07/2013;diisel;2.0 N47T (135 kW);140 000 km ·;17 940 EUR;16 540 EUR;https://www.auto24.ee/used/3017881
BMW;320;valge met. (Mineralweiss Metallic - A96);tagavedu;automaat;12/2013;diisel;2.0 (135 kW);219 000 km;18 150 EUR;16 550 EUR;https://www.auto24.ee/used/3043044
BMW;530;must met.;tagavedu;automaat;07/2010;diisel;3.0 (180 kW);232 150 km ·;19 900 EUR;16 700 EUR;https://www.auto24.ee/used/2387775
BMW;X5;valge;nelikvedu;automaat;04/2010;diisel;3.0 (180 kW);267 000 km ·;16 700 EUR;;https://www.auto24.ee/used/2997962
BMW;X5;hall met.;nelikvedu;automaat;2011;bensiin;3.0 (220 kW);185 000 km;20 200 EUR;16 700 EUR;https://www.auto24.ee/used/2311518
BMW;530;must met.;tagavedu;automaat;04/2010;diisel;3.0 (180 kW);146 000 km ·;16 800 EUR;;https://www.auto24.ee/used/3014603
BMW;535;tumehall met. (Pärlmutter);tagavedu;automaat;09/2010;bensiin;3.0 Twinturbo (225 kW);230 000 km ·;20 000 EUR;16 800 EUR;https://www.auto24.ee/used/2927333
BMW;530;must met.;nelikvedu;automaat;04/2011;diisel;3.0 (180 kW);219 000 km;19 500 EUR;16 899 EUR;https://www.auto24.ee/used/2960718
BMW;218;hall met. (MINERALGRAU);esivedu;automaat;02/2015;diisel;2.0 (110 kW);95 545 km ·;18 900 EUR;16 900 EUR;https://www.auto24.ee/used/2928388
BMW;318;must met.;tagavedu;automaat;03/2014;diisel;2.0 (105 kW);85 499 km ·;16 900 EUR;;https://www.auto24.ee/used/3058568
BMW;320;must;tagavedu;automaat;11/2015;diisel;2.0 D (140 kW);150 430 km ·;16 900 EUR;;https://www.auto24.ee/used/2975848
BMW;330;sinine (Estoril Blue II);tagavedu;automaat;10/2012;diisel;3.0 (190 kW);170 000 km ·;17 900 EUR;16 900 EUR;https://www.auto24.ee/used/3029788
BMW;335;must met.;tagavedu;automaat;06/2010;bensiin;3.0 Twin Power Turbo (225 kW);156 458 km ·;16 900 EUR;;https://www.auto24.ee/used/3050180
BMW;520;hall met. (Spacegrau metallic);tagavedu;automaat;02/2011;diisel;2.0 (120 kW);53 000 km ·;23 900 EUR;16 900 EUR;https://www.auto24.ee/used/2019100
BMW;520;pruun met.;tagavedu;automaat;02/2012;bensiin;2.0 (135 kW);171 000 km ·;18 990 EUR;16 900 EUR;https://www.auto24.ee/used/2168626
BMW;523;tumesinine;tagavedu;automaat;05/2010;bensiin;3.0 (150 kW);83 400 km ·;16 900 EUR;;https://www.auto24.ee/used/2881996
BMW;525;hall met.;nelikvedu;automaat (Steptronic);03/2012;diisel;2.0 (160 kW);213 800 km;18 900 EUR;16 900 EUR;https://www.auto24.ee/used/3044995
BMW;530;tumehall met.;tagavedu;automaat;09/2010;diisel;3.0 (180 kW);231 000 km ·;17 990 EUR;16 900 EUR;https://www.auto24.ee/used/2530216
BMW;530;must met. (Black Sapphire Metallic);tagavedu;automaat;11/2009;diisel;3.0 TDI (180 kW);187 470 km;17 700 EUR;16 900 EUR;https://www.auto24.ee/used/2663197
BMW;X1;must;nelikvedu;automaat;02/2014;diisel;2.0 (105 kW);109 000 km;17 500 EUR;16 900 EUR;https://www.auto24.ee/used/3014695
BMW;X5;tumehall met. (Platingrau Metallic (A68));nelikvedu;automaat (sport);04/2011;diisel;3.0 40 D (225 kW);235 000 km ·;19 900 EUR;16 900 EUR;https://www.auto24.ee/used/2961568
BMW;740;must;nelikvedu;automaat;03/2011;diisel;3.0 (225 kW);246 650 km ·;21 900 EUR;16 950 EUR;https://www.auto24.ee/used/2816697
BMW;318;must;tagavedu;automaat;12/2015;diisel;2.0 D (110 kW);164 000 km ·;16 990 EUR;;https://www.auto24.ee/used/3061234
BMW;330;hall;tagavedu;automaat;03/2013;diisel;3.0 TDI (190 kW);138 000 km ·;18 990 EUR;16 990 EUR;https://www.auto24.ee/used/3010494
BMW;520;hall met.;tagavedu;automaat;04/2011;diisel;2.0 (135 kW);157 488 km;16 990 EUR;;https://www.auto24.ee/used/2774534
BMW;730;tumehall met. (Sophistograu Brillianteffekt);tagavedu;automaat;03/2010;diisel;3.0 R6 (180 kW);230 000 km ·;19 500 EUR;16 990 EUR;https://www.auto24.ee/used/2987891
BMW;X3;hall met.;nelikvedu;automaat;04/2012;diisel;2.0 (135 kW);159 670 km ·;17 900 EUR;16 990 EUR;https://www.auto24.ee/used/3047499
BMW;316;must met.;tagavedu;automaat (STEPTRONIC);09/2014;diisel;2.0 TWIN TURBO SHADOW LINE- 4 (135 kW);170 000 km ·;20 000 EUR;16 999 EUR;https://www.auto24.ee/used/2782222
BMW;318;valge (Alpinweiss 3);tagavedu;automaat (Steptronic (8 käiku));11/2015;diisel;2.0 R4 Twin Power Turbo (110 kW);107 076 km ·;16 999 EUR;;https://www.auto24.ee/used/3060123
BMW;320;hall met. (MINERALGRAU METALLIC (B39));tagavedu;automaat (Steptronic (8 käiku));08/2012;diisel;2.0 R4 Twin Power Turbo (135 kW);99 494 km ·;16 999 EUR;;https://www.auto24.ee/used/3043466
BMW;520;must met.;tagavedu;automaat;01/2012;diisel;2.0 (135 kW);147 000 km ·;;16 999 EUR;https://www.auto24.ee/used/2648023
BMW;730;must met.;tagavedu;automaat;06/2010;diisel;3.0 (180 kW);230 000 km ·;17 500 EUR;16 999 EUR;https://www.auto24.ee/used/2944564
BMW;730;must;tagavedu;automaat;05/2009;diisel;3.0 TD (180 kW);207 000 km;22 000 EUR;16 999 EUR;https://www.auto24.ee/used/2885803
BMW;520;pruun;tagavedu;automaat;03/2013;diisel;2.0 (135 kW);230 000 km ·;17 000 EUR;;https://www.auto24.ee/used/2715744
BMW;730;;tagavedu;automaat;05/2010;diisel;3.0 (180 kW);230 000 km ·;17 000 EUR;;https://www.auto24.ee/used/2975262
BMW;730;tumehall met. (SOPHISTOGRAU BRILLANTEFFEKT METALLI (A90));tagavedu;automaat;10/2009;diisel;3.0 R6 (180 kW);190 000 km ·;18 800 EUR;17 000 EUR;https://www.auto24.ee/used/2967326
BMW;730;tumehall;tagavedu;automaat;08/2010;diisel;3.0 D (180 kW);209 000 km ·;17 500 EUR;17 000 EUR;https://www.auto24.ee/used/2981814
BMW;530;sinine met.;nelikvedu;automaat (SPORT);04/2011;diisel;3.0 (190 kW);294 000 km ·;17 499 EUR;17 199 EUR;https://www.auto24.ee/used/3013128
BMW;730;must met. (black -sapphire metallic);tagavedu;automaat;12/2010;diisel;3.0 (180 kW);249 500 km ·;18 600 EUR;17 199 EUR;https://www.auto24.ee/used/3000307
BMW;520;hõbedane met. ("Glaciersilber metallic");nelikvedu;automaat;10/2014;diisel;2.0 (135 kW);223 500 km ·;18 900 EUR;17 200 EUR;https://www.auto24.ee/used/2952258
BMW;520;tumepruun met.;tagavedu;manuaal;2012;diisel;(138 kW);139 000 km ·;17 200 EUR;;https://www.auto24.ee/used/2875627
BMW;530;hall met.;tagavedu;automaat;04/2010;diisel;3.0 R6 N57D30A (180 kW);159 100 km ·;18 275 EUR;17 275 EUR;https://www.auto24.ee/used/2927212
BMW;525;must met. (BLACK SAPPHIRE METALLIC (475));nelikvedu;automaat (STEPTRONIC 8-KÄIKU);01/2012;diisel;2.0 R4 TWIN POWER TURBO (160 kW);149 000 km ·;17 399 EUR;;https://www.auto24.ee/used/3032486
BMW;520;must met.;nelikvedu;automaat;08/2013;diisel;2.0 (135 kW);226 000 km ·;20 900 EUR;17 400 EUR;https://www.auto24.ee/used/2992031
BMW;530;valge met.;nelikvedu;automaat;07/2011;diisel;3.0 (180 kW);229 000 km ·;17 490 EUR;;https://www.auto24.ee/used/2970697
BMW;530;tumehall (SOPHISTOGRAU BRILLANTE);tagavedu;automaat;01/2011;diisel;3.0 (180 kW);235 000 km ·;17 900 EUR;17 490 EUR;https://www.auto24.ee/used/3041924
BMW;525;must;tagavedu;automaat;12/2013;diisel;2.0 D (160 kW);163 000 km ·;17 499 EUR;;https://www.auto24.ee/used/3026337
BMW;125;valge (Alpine White);tagavedu;automaat;04/2013;diisel;2.0 (160 kW);149 000 km;19 900 EUR;17 500 EUR;https://www.auto24.ee/used/3024535
BMW;218;tumehall met. (MINERALGRAU METALLIC);esivedu;automaat;02/2015;diisel;2.0 (110 kW);94 000 km ·;18 900 EUR;17 500 EUR;https://www.auto24.ee/used/2896069
BMW;318;must (BLACK SAPPHIRE METALLIC );tagavedu;automaat;09/2014;diisel;2.0 (105 kW);118 606 km ·;17 500 EUR;;https://www.auto24.ee/used/3043113
BMW;320;helehall;nelikvedu;automaat;11/2013;diisel;2.0 (135 kW);138 500 km ·;17 500 EUR;;https://www.auto24.ee/used/3044141
BMW;520;pruun met. (Jatoba Metallic);tagavedu;automaat (8 käiku);10/2013;diisel;2.0 (135 kW);144 000 km ·;17 500 EUR;;https://www.auto24.ee/used/2714195
BMW;530;hall met.;tagavedu;automaat;01/2010;diisel;3.0 (180 kW);187 000 km ·;17 500 EUR;;https://www.auto24.ee/used/3024005
BMW;530;must met. (SCHWARZ 2);nelikvedu;automaat (8 Steptronic);11/2012;diisel;3.0 (190 kW);205 000 km ·;18 500 EUR;17 500 EUR;https://www.auto24.ee/used/2959623
BMW;535;pruun met. (Havana Brown);tagavedu;automaat;05/2011;diisel;3.0 R6 (220 kW);240 000 km ·;18 500 EUR;17 500 EUR;https://www.auto24.ee/used/3030377
BMW;730;valge (Alpinewaiss);tagavedu;automaat;01/2010;diisel;3.0 (180 kW);215 864 km ·;19 500 EUR;17 500 EUR;https://www.auto24.ee/used/3022840
BMW;730;must met.;tagavedu;automaat (Tiptronic);04/2012;diisel;3.0 TDI (180 kW);178 000 km ·;17 500 EUR;;https://www.auto24.ee/used/2857767
BMW;750;hõbedane met.;tagavedu;automaat;12/2008;bensiin;4.4 V8 (300 kW);43 000 km;;17 500 EUR;https://www.auto24.ee/used/2912692
BMW;330;must met. (Black Sapphire Metallic);tagavedu;automaat (Steptronic, 8 käiku);02/2013;diisel;3.0 d TwinPower Turbo EfficientDynamics (190 kW);103 400 km ·;20 600 EUR;17 800 EUR;https://www.auto24.ee/used/3008938
BMW;X1;sinine met.;nelikvedu;automaat;02/2014;diisel;2.0 (105 kW);153 000 km ·;17 800 EUR;;https://www.auto24.ee/used/3050714
BMW;520;hall met.;tagavedu;automaat;01/2014;diisel;2.0 (135 kW);146 150 km;18 290 EUR;17 850 EUR;https://www.auto24.ee/used/3056586
BMW;X6;valge;nelikvedu;automaat;08/2009;diisel;3.0 (210 kW);282 000 km ·;19 900 EUR;17 899 EUR;https://www.auto24.ee/used/3039262
BMW;320;valge (Alpine White);tagavedu;automaat (Steptronic);11/2013;diisel;2.0 TDI (135 kW);148 100 km ·;19 900 EUR;17 900 EUR;https://www.auto24.ee/used/2980098
BMW;330;must met.;tagavedu;automaat;06/2011;diisel;3.0 R6 N57 (180 kW);193 700 km ·;18 900 EUR;17 900 EUR;https://www.auto24.ee/used/3046430
BMW;520;must met.;nelikvedu;automaat;2015;diisel;2.0 (140 kW);222 000 km ·;17 900 EUR;;https://www.auto24.ee/used/3057220
BMW;525;tumehall met. (Sophistograu Brillanteffekt Met);nelikvedu;automaat;05/2012;diisel;2.0 d (160 kW);183 314 km ·;20 900 EUR;17 900 EUR;https://www.auto24.ee/used/2763961
BMW;525;hall met.;nelikvedu;automaat;02/2013;diisel;2.0 (160 kW);181 000 km;17 900 EUR;;https://www.auto24.ee/used/2869947
BMW;525;must;nelikvedu;automaat;08/2013;diisel;2.0 (160 kW);185 000 km;19 900 EUR;17 900 EUR;https://www.auto24.ee/used/3020451
BMW;528;must met.;nelikvedu;automaat;05/2014;bensiin;2.0 (180 kW);190 000 km ·;18 900 EUR;17 900 EUR;https://www.auto24.ee/used/3005487
BMW;530;must met.;nelikvedu;automaat;09/2011;diisel;3.0 (190 kW);168 000 km ·;;17 900 EUR;https://www.auto24.ee/used/3051323
BMW;535;tumehall met. (Space Grey metallik);nelikvedu;automaat;10/2012;diisel;3.0 R6 (230 kW);246 500 km ·;17 900 EUR;;https://www.auto24.ee/used/2996535
BMW;X3;helehall;nelikvedu;automaat;08/2013;diisel;2.0 (135 kW);140 370 km;17 900 EUR;;https://www.auto24.ee/used/3060364
BMW;X6;punane;nelikvedu;automaat;2009;diisel;3.0 (210 kW);169 000 km;19 900 EUR;17 900 EUR;https://www.auto24.ee/used/2130298
BMW;Z4;valge (Alpine White 3);tagavedu;automaat;2010;bensiin;3.0 R6 (190 kW);79 800 km ·;18 900 EUR;17 900 EUR;https://www.auto24.ee/used/2098145
BMW;530;must met. (475 - BLACK SAPPHIRE METALLIC);tagavedu;automaat (8 Käiku);07/2012;diisel;3.0 N57T R6 EURO6 (190 kW);149 000 km ·;19 950 EUR;17 950 EUR;https://www.auto24.ee/used/2875768
BMW;730;pruun met.;tagavedu;automaat;05/2010;diisel;3.0 (155 kW);292 000 km ·;18 990 EUR;17 950 EUR;https://www.auto24.ee/used/2909344
BMW;320;must met.;tagavedu;automaat (8 käiku Steptronic);07/2013;diisel;2.0 EfficientDynamics (120 kW);166 297 km ·;22 600 EUR;17 990 EUR;https://www.auto24.ee/used/2446853
BMW;320;valge;nelikvedu;automaat;05/2014;diisel;2.0 (135 kW);125 016 km ·;17 990 EUR;;https://www.auto24.ee/used/2891390
BMW;330;tumesinine met.;nelikvedu;automaat;09/2013;diisel;3.0 (190 kW);141 000 km ·;18 990 EUR;17 990 EUR;https://www.auto24.ee/used/2936143
BMW;535;must met.;nelikvedu;automaat;12/2011;diisel;3.0 (230 kW);226 000 km;18 990 EUR;17 990 EUR;https://www.auto24.ee/used/2996364
BMW;730;must;tagavedu;automaat;09/2011;diisel;3.0 (180 kW);321 000 km;18 990 EUR;17 990 EUR;https://www.auto24.ee/used/2983326
BMW;X5;must met.;nelikvedu;automaat;05/2012;diisel;3.0 (180 kW);197 000 km ·;17 990 EUR;;https://www.auto24.ee/used/3060025
BMW;320;valge met.;tagavedu;automaat;02/2015;diisel;2.0 (135 kW);159 500 km;;17 999 EUR;https://www.auto24.ee/used/2809159
BMW;520;tumesinine met. (imperialblau Brillanteffekt);nelikvedu;automaat (Steptronic (8 käiku));05/2014;diisel;2.0 R4 Twin Power Turbo (135 kW);158 822 km ·;17 999 EUR;;https://www.auto24.ee/used/2828326
BMW;530;hall (Spacegrau);tagavedu;automaat (Steptronic (8 käiku));05/2014;diisel;3.0 R6 Twin Power Turbo (190 kW);206 000 km ·;17 999 EUR;;https://www.auto24.ee/used/2763513
BMW;320;must met. (BLACK SAPPHIRE METALLIC (475));tagavedu;automaat;08/2012;bensiin;2.0 (135 kW);108 000 km;18 000 EUR;;https://www.auto24.ee/used/3061967
BMW;520;pruun (Jatoba brown);tagavedu;automaat;01/2014;diisel;2.0 (120 kW);168 000 km;18 000 EUR;;https://www.auto24.ee/used/3055337
BMW;523;valge (Alpine White);tagavedu;automaat;05/2010;bensiin;3.0 (150 kW);128 300 km;18 000 EUR;;https://www.auto24.ee/used/2794936
BMW;530;hõbedane met.;nelikvedu;automaat;11/2010;diisel;3.0 (180 kW);295 488 km ·;18 000 EUR;;https://www.auto24.ee/used/3003092
BMW;535;must;tagavedu;automaat;11/2010;diisel;3.0 (220 kW);219 000 km;19 500 EUR;18 000 EUR;https://www.auto24.ee/used/2828813
BMW;740;must;tagavedu;automaat;09/2009;diisel;3.0 (225 kW);214 000 km ·;18 000 EUR;;https://www.auto24.ee/used/3043440
BMW;535;tumesinine met.;tagavedu;automaat;01/2011;diisel;3.0 (220 kW);240 000 km;18 100 EUR;;https://www.auto24.ee/used/2835488
BMW;218;must met.;esivedu;automaat;03/2016;diisel;2.0 (110 kW);106 000 km;18 900 EUR;18 200 EUR;https://www.auto24.ee/used/2734665
BMW;316;valge;tagavedu;manuaal;12/2015;diisel;2.0 (85 kW);67 185 km ·;19 200 EUR;18 283 EUR;https://www.auto24.ee/used/3050191
BMW;525;hõbedane met.;nelikvedu;automaat;12/2014;diisel;2.0 (160 kW);181 262 km ·;18 300 EUR;;https://www.auto24.ee/used/3034206
BMW;520;must met.;nelikvedu;automaat;01/2015;diisel;2.0 (140 kW);167 000 km ·;20 990 EUR;18 490 EUR;https://www.auto24.ee/used/2946286
BMW;530;must met. (BLACK SAPPHIRE METALLIC);nelikvedu;automaat;09/2011;diisel;3.0 D (180 kW);209 000 km ·;21 999 EUR;18 499 EUR;https://www.auto24.ee/used/2921053
BMW;740;must met. (AZURITSCHWARZ METALLIC);nelikvedu;automaat (STEPTRONIC);01/2011;diisel;3.0 R6 TWIN POWER TURBO (225 kW);186 000 km ·;18 499 EUR;;https://www.auto24.ee/used/2973784
BMW;318;must met.;tagavedu;automaat;07/2015;diisel;2.0 Navi (105 kW);90 700 km ·;21 000 EUR;18 500 EUR;https://www.auto24.ee/used/2945128
BMW;520;tumehall met.;tagavedu;automaat;11/2013;diisel;2.0 R4 (135 kW);168 000 km ·;18 900 EUR;18 500 EUR;https://www.auto24.ee/used/3025945
BMW;520;must;nelikvedu;automaat;09/2014;diisel;2.0 (140 kW);158 600 km ·;18 500 EUR;;https://www.auto24.ee/used/3041226
BMW;520;must met.;nelikvedu;automaat;03/2015;diisel;2.0 (140 kW);199 000 km;22 000 EUR;18 500 EUR;https://www.auto24.ee/used/2997876
BMW;530;must met.;nelikvedu;automaat;09/2014;diisel;3.0 (190 kW);262 000 km ·;21 500 EUR;18 500 EUR;https://www.auto24.ee/used/3020470
BMW;535;must met. (Carbonschwarz Metallic - 416);tagavedu;automaat;03/2011;diisel;3.0 (220 kW);214 000 km;19 990 EUR;18 790 EUR;https://www.auto24.ee/used/3048870
BMW;520;valge;nelikvedu;automaat;12/2013;diisel;2.0 (135 kW);108 000 km;;18 800 EUR;https://www.auto24.ee/used/2828315
BMW;530;tumehall met.;nelikvedu;automaat (Steptronic);12/2013;diisel;3.0 D (190 kW);235 000 km ·;18 800 EUR;;https://www.auto24.ee/used/1317885
BMW;535;must met.;nelikvedu;automaat;05/2013;diisel;3.0 TwinTurbo (230 kW);;18 800 EUR;;https://www.auto24.ee/used/3053749
BMW;730;tumesinine met.;tagavedu;automaat;03/2011;diisel;3.0 R6 (180 kW);255 000 km ·;21 900 EUR;18 800 EUR;https://www.auto24.ee/used/2832706
BMW;550;valge met.;nelikvedu;automaat (Tiptronic);06/2012;bensiin;4.4 TwinTurbo (300 kW);265 000 km ·;22 500 EUR;18 888 EUR;https://www.auto24.ee/used/2061470
BMW;218;must met.;esivedu;automaat;11/2014;diisel;2.0 (110 kW);82 200 km ·;19 890 EUR;18 890 EUR;https://www.auto24.ee/used/2596609
BMW;318;hall met. (MINERALGRAU METALLIC);tagavedu;automaat;03/2014;diisel;2.0 (105 kW);151 000 km;21 000 EUR;18 900 EUR;https://www.auto24.ee/used/2957866
